species,cultivar,location,climatic_classification,climatic_data,year,dormancy_break_field,breaking_dormancy_40_baggiolini,begin_flowering_f5,flowering_f50,flowering_f90,end_flowering,ripening,bud_drop,flower_anomaly,spring_frost_damage,productivity,fruit_quality,rootstock,plantation_framework,training_system,irrigation_system,source,comment,country
Pear,Magness,Zaragoza,,,2022,NA,NA,NA,3/31/2022,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Mantecosa Anjou ,Zaragoza,,,1986,NA,NA,NA,4/1/1986,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Mantecosa Anjou ,Zaragoza,,,1987,NA,NA,NA,3/25/1987,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Mantecosa Anjou ,Zaragoza,,,1988,NA,NA,NA,3/28/1988,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Mantecosa Anjou ,Zaragoza,,,1989,NA,NA,NA,3/27/1989,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Mantecosa Anjou ,Zaragoza,,,1992,NA,NA,NA,3/25/1992,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Mantecosa Anjou ,Zaragoza,,,1993,NA,NA,NA,3/31/1993,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Mantecosa Anjou ,Zaragoza,,,1994,NA,NA,NA,3/20/1994,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Mantecosa Anjou ,Zaragoza,,,1995,NA,NA,NA,3/26/1995,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Mantecosa Anjou ,Zaragoza,,,1996,NA,NA,NA,4/8/1996,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Mantecosa Anjou ,Zaragoza,,,1997,NA,NA,NA,3/16/1997,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Mantecosa Anjou ,Zaragoza,,,1998,NA,NA,NA,3/30/1998,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Mantecosa Anjou ,Zaragoza,,,1999,NA,NA,NA,3/26/1999,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Mantecosa Anjou ,Zaragoza,,,2000,NA,NA,NA,3/15/2000,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Mantecosa Anjou ,Zaragoza,,,2001,NA,NA,NA,3/22/2001,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Mantecosa Anjou ,Zaragoza,,,2002,NA,NA,NA,3/21/2002,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Mantecosa Anjou ,Zaragoza,,,2003,NA,NA,NA,4/1/2003,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Mantecosa Anjou ,Zaragoza,,,2004,NA,NA,NA,4/12/2004,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Mantecosa Anjou ,Zaragoza,,,2005,NA,NA,NA,4/1/2005,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Mantecosa Anjou ,Zaragoza,,,2007,NA,NA,NA,3/28/2007,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Mantecosa Anjou ,Zaragoza,,,2022,NA,NA,NA,3/29/2022,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Packham's Triumph,Zaragoza,,,1986,NA,NA,NA,4/3/1986,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Packham's Triumph,Zaragoza,,,1987,NA,NA,NA,3/27/1987,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Packham's Triumph,Zaragoza,,,1988,NA,NA,NA,3/28/1988,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Packham's Triumph,Zaragoza,,,1989,NA,NA,NA,3/26/1989,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Packham's Triumph,Zaragoza,,,1992,NA,NA,NA,3/27/1992,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Packham's Triumph,Zaragoza,,,1993,NA,NA,NA,4/2/1993,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Packham's Triumph,Zaragoza,,,1994,NA,NA,NA,3/20/1994,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Packham's Triumph,Zaragoza,,,1995,NA,NA,NA,3/27/1995,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Packham's Triumph,Zaragoza,,,1996,NA,NA,NA,4/9/1996,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Packham's Triumph,Zaragoza,,,1997,NA,NA,NA,3/19/1997,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Packham's Triumph,Zaragoza,,,1998,NA,NA,NA,3/31/1998,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Packham's Triumph,Zaragoza,,,1999,NA,NA,NA,3/30/1999,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Packham's Triumph,Zaragoza,,,2000,NA,NA,NA,3/19/2000,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Packham's Triumph,Zaragoza,,,2001,NA,NA,NA,3/25/2001,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Packham's Triumph,Zaragoza,,,2002,NA,NA,NA,3/22/2002,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Packham's Triumph,Zaragoza,,,2003,NA,NA,NA,4/6/2003,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Packham's Triumph,Zaragoza,,,2004,NA,NA,NA,4/17/2004,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Packham's Triumph,Zaragoza,,,2005,NA,NA,NA,4/3/2005,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Packham's Triumph,Zaragoza,,,2007,NA,NA,NA,4/3/2007,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Packham's Triumph,Zaragoza,,,2022,NA,NA,NA,3/27/2022,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Pasa Crasana,Zaragoza,,,1986,NA,NA,NA,4/1/1986,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Pasa Crasana,Zaragoza,,,1987,NA,NA,NA,3/27/1987,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Pasa Crasana,Zaragoza,,,1988,NA,NA,NA,3/28/1988,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Pasa Crasana,Zaragoza,,,1989,NA,NA,NA,3/26/1989,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Pasa Crasana,Zaragoza,,,1992,NA,NA,NA,3/29/1992,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Pasa Crasana,Zaragoza,,,1993,NA,NA,NA,4/2/1993,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Pasa Crasana,Zaragoza,,,1994,NA,NA,NA,3/29/1994,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Pasa Crasana,Zaragoza,,,1995,NA,NA,NA,3/28/1995,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Pasa Crasana,Zaragoza,,,1996,NA,NA,NA,4/9/1996,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Pasa Crasana,Zaragoza,,,1997,NA,NA,NA,3/18/1997,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Pasa Crasana,Zaragoza,,,1998,NA,NA,NA,3/31/1998,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Pasa Crasana,Zaragoza,,,1999,NA,NA,NA,3/30/1999,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Pasa Crasana,Zaragoza,,,2000,NA,NA,NA,3/19/2000,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Pasa Crasana,Zaragoza,,,2001,NA,NA,NA,3/23/2001,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Pasa Crasana,Zaragoza,,,2002,NA,NA,NA,3/22/2002,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Pasa Crasana,Zaragoza,,,2003,NA,NA,NA,4/6/2003,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Pasa Crasana,Zaragoza,,,2004,NA,NA,NA,4/13/2004,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Pasa Crasana,Zaragoza,,,2005,NA,NA,NA,4/3/2005,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Pasa Crasana,Zaragoza,,,2007,NA,NA,NA,3/26/2007,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Pasa Crasana,Zaragoza,,,2022,NA,NA,NA,4/3/2022,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Pierre Corneille,Zaragoza,,,1986,NA,NA,NA,3/29/1986,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Pierre Corneille,Zaragoza,,,1987,NA,NA,NA,3/23/1987,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Pierre Corneille,Zaragoza,,,1988,NA,NA,NA,3/23/1988,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Pierre Corneille,Zaragoza,,,1989,NA,NA,NA,3/23/1989,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Pierre Corneille,Zaragoza,,,1992,NA,NA,NA,3/23/1992,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Pierre Corneille,Zaragoza,,,1993,NA,NA,NA,3/31/1993,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Pierre Corneille,Zaragoza,,,1994,NA,NA,NA,3/16/1994,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Pierre Corneille,Zaragoza,,,1995,NA,NA,NA,3/23/1995,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Pierre Corneille,Zaragoza,,,1996,NA,NA,NA,3/29/1996,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Pierre Corneille,Zaragoza,,,1997,NA,NA,NA,3/14/1997,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Pierre Corneille,Zaragoza,,,1998,NA,NA,NA,3/23/1998,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Pierre Corneille,Zaragoza,,,1999,NA,NA,NA,3/23/1999,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Pierre Corneille,Zaragoza,,,2000,NA,NA,NA,3/12/2000,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Pierre Corneille,Zaragoza,,,2001,NA,NA,NA,3/21/2001,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Pierre Corneille,Zaragoza,,,2002,NA,NA,NA,3/20/2002,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Pierre Corneille,Zaragoza,,,2003,NA,NA,NA,3/29/2003,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Pierre Corneille,Zaragoza,,,2004,NA,NA,NA,4/7/2004,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Pierre Corneille,Zaragoza,,,2005,NA,NA,NA,3/31/2005,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Pierre Corneille,Zaragoza,,,2007,NA,NA,NA,3/24/2007,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Pierre Corneille,Zaragoza,,,2022,NA,NA,NA,3/31/2022,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Président Drouard,Zaragoza,,,1986,NA,NA,NA,4/1/1986,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Président Drouard,Zaragoza,,,1987,NA,NA,NA,3/25/1987,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Président Drouard,Zaragoza,,,1988,NA,NA,NA,3/25/1988,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Président Drouard,Zaragoza,,,1989,NA,NA,NA,3/26/1989,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Président Drouard,Zaragoza,,,1992,NA,NA,NA,3/23/1992,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Président Drouard,Zaragoza,,,1993,NA,NA,NA,3/31/1993,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Président Drouard,Zaragoza,,,1994,NA,NA,NA,3/16/1994,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Président Drouard,Zaragoza,,,1995,NA,NA,NA,3/25/1995,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Président Drouard,Zaragoza,,,1996,NA,NA,NA,3/31/1996,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Président Drouard,Zaragoza,,,1997,NA,NA,NA,3/15/1997,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Président Drouard,Zaragoza,,,1998,NA,NA,NA,3/26/1998,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Président Drouard,Zaragoza,,,1999,NA,NA,NA,3/26/1999,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Président Drouard,Zaragoza,,,2000,NA,NA,NA,3/15/2000,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Président Drouard,Zaragoza,,,2001,NA,NA,NA,3/20/2001,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Président Drouard,Zaragoza,,,2002,NA,NA,NA,3/21/2002,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Président Drouard,Zaragoza,,,2003,NA,NA,NA,4/1/2003,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Président Drouard,Zaragoza,,,2004,NA,NA,NA,4/8/2004,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Président Drouard,Zaragoza,,,2005,NA,NA,NA,4/1/2005,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Président Drouard,Zaragoza,,,2007,NA,NA,NA,3/26/2007,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Président Drouard,Zaragoza,,,2022,NA,NA,NA,3/29/2022,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Président Heron,Zaragoza,,,1986,NA,NA,NA,3/29/1986,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Président Heron,Zaragoza,,,1987,NA,NA,NA,3/25/1987,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Président Heron,Zaragoza,,,1988,NA,NA,NA,3/23/1988,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Président Heron,Zaragoza,,,1989,NA,NA,NA,3/26/1989,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Président Heron,Zaragoza,,,1992,NA,NA,NA,3/25/1992,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Président Heron,Zaragoza,,,1993,NA,NA,NA,3/31/1993,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Président Heron,Zaragoza,,,1994,NA,NA,NA,3/18/1994,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Président Heron,Zaragoza,,,1995,NA,NA,NA,3/25/1995,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Président Heron,Zaragoza,,,1996,NA,NA,NA,4/4/1996,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Président Heron,Zaragoza,,,1997,NA,NA,NA,3/17/1997,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Président Heron,Zaragoza,,,1998,NA,NA,NA,3/28/1998,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Président Heron,Zaragoza,,,1999,NA,NA,NA,3/23/1999,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Président Heron,Zaragoza,,,2000,NA,NA,NA,3/14/2000,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Président Heron,Zaragoza,,,2001,NA,NA,NA,3/22/2001,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Président Heron,Zaragoza,,,2002,NA,NA,NA,3/21/2002,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Président Heron,Zaragoza,,,2003,NA,NA,NA,4/6/2003,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Président Heron,Zaragoza,,,2004,NA,NA,NA,4/8/2004,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Président Heron,Zaragoza,,,2005,NA,NA,NA,4/1/2005,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Président Heron,Zaragoza,,,2007,NA,NA,NA,3/28/2007,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Président Heron,Zaragoza,,,2022,NA,NA,NA,4/1/2022,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Rogue Red,Zaragoza,,,1986,NA,NA,NA,4/1/1986,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Rogue Red,Zaragoza,,,1987,NA,NA,NA,3/25/1987,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Rogue Red,Zaragoza,,,1988,NA,NA,NA,3/28/1988,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Rogue Red,Zaragoza,,,1989,NA,NA,NA,3/27/1989,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Rogue Red,Zaragoza,,,1992,NA,NA,NA,3/30/1992,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Rogue Red,Zaragoza,,,1993,NA,NA,NA,4/2/1993,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Rogue Red,Zaragoza,,,1994,NA,NA,NA,3/19/1994,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Rogue Red,Zaragoza,,,1995,NA,NA,NA,3/26/1995,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Rogue Red,Zaragoza,,,1996,NA,NA,NA,4/5/1996,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Rogue Red,Zaragoza,,,1997,NA,NA,NA,3/17/1997,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Rogue Red,Zaragoza,,,1998,NA,NA,NA,3/31/1998,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Rogue Red,Zaragoza,,,1999,NA,NA,NA,3/28/1999,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Rogue Red,Zaragoza,,,2000,NA,NA,NA,3/16/2000,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Rogue Red,Zaragoza,,,2001,NA,NA,NA,3/23/2001,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Rogue Red,Zaragoza,,,2002,NA,NA,NA,3/22/2002,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Rogue Red,Zaragoza,,,2003,NA,NA,NA,4/2/2003,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Rogue Red,Zaragoza,,,2004,NA,NA,NA,4/5/2004,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Rogue Red,Zaragoza,,,2005,NA,NA,NA,4/5/2005,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Rogue Red,Zaragoza,,,2007,NA,NA,NA,3/30/2007,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Rogue Red,Zaragoza,,,2022,NA,NA,NA,4/5/2022,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Sirrine,Zaragoza,,,1986,NA,NA,NA,4/3/1986,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Sirrine,Zaragoza,,,1987,NA,NA,NA,3/27/1987,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Sirrine,Zaragoza,,,1988,NA,NA,NA,4/1/1988,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Sirrine,Zaragoza,,,1989,NA,NA,NA,3/29/1989,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Sirrine,Zaragoza,,,1992,NA,NA,NA,4/1/1992,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Sirrine,Zaragoza,,,1993,NA,NA,NA,4/6/1993,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Sirrine,Zaragoza,,,1994,NA,NA,NA,3/22/1994,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Sirrine,Zaragoza,,,1995,NA,NA,NA,4/3/1995,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Sirrine,Zaragoza,,,1996,NA,NA,NA,4/11/1996,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Sirrine,Zaragoza,,,1997,NA,NA,NA,3/22/1997,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Sirrine,Zaragoza,,,1998,NA,NA,NA,3/31/1998,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Sirrine,Zaragoza,,,1999,NA,NA,NA,3/31/1999,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Sirrine,Zaragoza,,,2000,NA,NA,NA,3/23/2000,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Sirrine,Zaragoza,,,2001,NA,NA,NA,3/25/2001,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Sirrine,Zaragoza,,,2002,NA,NA,NA,3/25/2002,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Sirrine,Zaragoza,,,2003,NA,NA,NA,4/6/2003,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Sirrine,Zaragoza,,,2004,NA,NA,NA,4/17/2004,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Sirrine,Zaragoza,,,2005,NA,NA,NA,4/5/2005,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Sirrine,Zaragoza,,,2007,NA,NA,NA,4/9/2007,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Sirrine,Zaragoza,,,2022,NA,NA,NA,4/8/2022,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Star,Zaragoza,,,1986,NA,NA,NA,4/3/1986,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Star,Zaragoza,,,1987,NA,NA,NA,3/27/1987,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Star,Zaragoza,,,1988,NA,NA,NA,4/7/1988,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Star,Zaragoza,,,1989,NA,NA,NA,3/28/1989,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Star,Zaragoza,,,1992,NA,NA,NA,4/1/1992,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Star,Zaragoza,,,1993,NA,NA,NA,4/6/1993,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Star,Zaragoza,,,1994,NA,NA,NA,3/21/1994,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Star,Zaragoza,,,1995,NA,NA,NA,4/2/1995,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Star,Zaragoza,,,1996,NA,NA,NA,4/10/1996,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Star,Zaragoza,,,1997,NA,NA,NA,3/20/1997,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Star,Zaragoza,,,1998,NA,NA,NA,4/1/1998,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Star,Zaragoza,,,1999,NA,NA,NA,3/30/1999,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Star,Zaragoza,,,2000,NA,NA,NA,3/21/2000,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Star,Zaragoza,,,2001,NA,NA,NA,3/26/2001,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Star,Zaragoza,,,2002,NA,NA,NA,3/24/2002,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Star,Zaragoza,,,2003,NA,NA,NA,4/4/2003,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Star,Zaragoza,,,2004,NA,NA,NA,4/17/2004,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Star,Zaragoza,,,2005,NA,NA,NA,4/4/2005,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Star,Zaragoza,,,2007,NA,NA,NA,4/2/2007,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Star,Zaragoza,,,2022,NA,NA,NA,4/7/2022,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Abate Fetel,Zaragoza,,,1992,NA,NA,NA,3/27/1992,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Abate Fetel,Zaragoza,,,1993,NA,NA,NA,3/31/1993,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Abate Fetel,Zaragoza,,,1994,NA,NA,NA,3/16/1994,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Abate Fetel,Zaragoza,,,1995,NA,NA,NA,3/21/1995,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Abate Fetel,Zaragoza,,,1996,NA,NA,NA,3/30/1996,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Abate Fetel,Zaragoza,,,1997,NA,NA,NA,3/14/1997,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Abate Fetel,Zaragoza,,,1998,NA,NA,NA,3/28/1998,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Abate Fetel,Zaragoza,,,1999,NA,NA,NA,3/26/1999,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Abate Fetel,Zaragoza,,,2000,NA,NA,NA,3/15/2000,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Abate Fetel,Zaragoza,,,2001,NA,NA,NA,3/21/2001,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Abate Fetel,Zaragoza,,,2002,NA,NA,NA,3/21/2002,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Pear,Abate Fetel,Zaragoza,,,2003,NA,NA,NA,3/29/2003,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
