"Date","Year","Month","Day","Tmin","Tmax"
2017-04-26,"2017",4,26,14.940612244898,24.6318367346939
2017-04-27,"2017",4,27,11.670612244898,17.2118367346939
2017-04-28,"2017",4,28,10.120612244898,11.5918367346939
2017-04-29,"2017",4,29,10.590612244898,15.7518367346939
2017-04-30,"2017",4,30,11.2161224489796,24.4838775510204
2017-05-01,"2017",5,1,12.8361224489796,22.8138775510204
2017-05-02,"2017",5,2,8.50612244897959,25.5338775510204
2017-05-03,"2017",5,3,10.7861224489796,23.8038775510204
2017-05-04,"2017",5,4,7.60612244897959,24.1738775510204
2017-05-05,"2017",5,5,12.4461224489796,24.9338775510204
2017-05-06,"2017",5,6,13.2761224489796,26.1938775510204
2017-05-07,"2017",5,7,9.14795918367347,27.5236734693878
2017-05-08,"2017",5,8,9.57795918367347,28.4736734693878
2017-05-09,"2017",5,9,10.1379591836735,27.4836734693878
2017-05-10,"2017",5,10,12.4379591836735,26.9436734693878
2017-05-11,"2017",5,11,13.8779591836735,24.3236734693878
2017-05-12,"2017",5,12,10.8579591836735,24.4336734693878
2017-05-13,"2017",5,13,11.9479591836735,26.4136734693878
2017-05-14,"2017",5,14,13.9473469387755,28.7012244897959
2017-05-15,"2017",5,15,11.5573469387755,28.1312244897959
2017-05-16,"2017",5,16,13.3173469387755,28.0112244897959
2017-05-17,"2017",5,17,11.1073469387755,27.8012244897959
2017-05-18,"2017",5,18,10.7573469387755,28.7712244897959
2017-05-19,"2017",5,19,11.6173469387755,25.2212244897959
2017-05-20,"2017",5,20,11.4073469387755,25.6212244897959
2017-05-21,"2017",5,21,11.1485714285714,24.3461224489796
2017-05-22,"2017",5,22,14.2585714285714,29.7761224489796
2017-05-23,"2017",5,23,12.6985714285714,28.9461224489796
2017-05-24,"2017",5,24,10.9185714285714,28.2361224489796
2017-05-25,"2017",5,25,12.6585714285714,30.1661224489796
2017-05-26,"2017",5,26,12.6485714285714,29.5661224489796
2017-05-27,"2017",5,27,13.9485714285714,28.5161224489796
2017-05-28,"2017",5,28,13.8963265306122,28.3585714285714
2017-05-29,"2017",5,29,14.5563265306122,28.1185714285714
2017-05-30,"2017",5,30,16.6463265306122,27.0785714285714
2017-05-31,"2017",5,31,14.5663265306122,27.7185714285714
2017-06-01,"2017",6,1,14.6963265306122,29.4285714285714
2017-06-02,"2017",6,2,13.9663265306122,30.0885714285714
2017-06-03,"2017",6,3,15.0863265306123,30.4085714285714
2017-06-04,"2017",6,4,17.3204081632653,26.7034693877551
2017-06-05,"2017",6,5,15.2504081632653,28.4934693877551
2017-06-06,"2017",6,6,13.7504081632653,33.3934693877551
2017-06-07,"2017",6,7,16.2604081632653,27.9034693877551
2017-06-08,"2017",6,8,14.5504081632653,28.9934693877551
2017-06-09,"2017",6,9,15.8404081632653,28.9134693877551
2017-06-10,"2017",6,10,16.6404081632653,30.7934693877551
2017-06-11,"2017",6,11,14.9561224489796,33.6340816326531
2017-06-12,"2017",6,12,14.7161224489796,32.4040816326531
2017-06-13,"2017",6,13,15.8361224489796,32.8340816326531
2017-06-14,"2017",6,14,16.8261224489796,34.6740816326531
2017-06-15,"2017",6,15,16.9461224489796,36.7840816326531
2017-06-16,"2017",6,16,20.3261224489796,35.3340816326531
2017-06-17,"2017",6,17,17.4461224489796,34.3240816326531
2017-06-18,"2017",6,18,19.2444897959184,34.0975510204082
2017-06-19,"2017",6,19,18.4044897959184,32.4675510204082
2017-06-20,"2017",6,20,18.1144897959184,33.3775510204082
2017-06-21,"2017",6,21,17.2644897959184,34.7775510204082
2017-06-22,"2017",6,22,17.4844897959184,35.0175510204082
2017-06-23,"2017",6,23,18.1244897959184,38.7775510204082
2017-06-24,"2017",6,24,18.6444897959184,39.0775510204082
2017-06-25,"2017",6,25,19.3132653061224,33.8038775510204
2017-06-26,"2017",6,26,19.6432653061225,36.0338775510204
2017-06-27,"2017",6,27,19.5432653061224,35.4438775510204
2017-06-28,"2017",6,28,22.2032653061225,30.3738775510204
2017-06-29,"2017",6,29,20.0632653061224,30.7638775510204
2017-06-30,"2017",6,30,17.7032653061225,27.9638775510204
2017-07-01,"2017",7,1,13.3332653061225,26.0938775510204
2017-07-02,"2017",7,2,13.5916326530612,29.6483673469388
2017-07-03,"2017",7,3,14.6416326530612,30.3083673469388
2017-07-04,"2017",7,4,14.3616326530612,30.4783673469388
2017-07-05,"2017",7,5,16.9116326530612,30.4483673469388
2017-07-06,"2017",7,6,20.0416326530612,32.2183673469388
2017-07-07,"2017",7,7,21.8716326530612,29.6083673469388
2017-07-08,"2017",7,8,17.6816326530612,33.7683673469388
2017-07-09,"2017",7,9,18.1628571428571,36.8514285714286
2017-07-10,"2017",7,10,19.2028571428571,35.5914285714286
2017-07-11,"2017",7,11,17.7128571428571,35.3514285714286
2017-07-12,"2017",7,12,18.9528571428571,38.6514285714286
2017-07-13,"2017",7,13,23.1828571428571,37.1414285714286
2017-07-14,"2017",7,14,24.4128571428571,33.6614285714286
2017-07-15,"2017",7,15,22.0028571428571,32.6314285714286
2017-07-16,"2017",7,16,19.0371428571429,33.7985714285714
2017-07-17,"2017",7,17,16.5071428571429,33.7785714285714
2017-07-18,"2017",7,18,20.0871428571429,34.4585714285714
2017-07-19,"2017",7,19,20.6571428571429,35.6085714285714
2017-07-20,"2017",7,20,20.2971428571429,35.9385714285714
2017-07-21,"2017",7,21,22.3971428571429,34.2885714285714
2017-07-22,"2017",7,22,19.9571428571429,34.6385714285714
2017-07-23,"2017",7,23,21.014693877551,35.1232653061224
2017-07-24,"2017",7,24,17.464693877551,36.9432653061224
2017-07-25,"2017",7,25,20.784693877551,32.6332653061225
2017-07-26,"2017",7,26,22.044693877551,36.4732653061224
2017-07-27,"2017",7,27,20.984693877551,37.0432653061224
2017-07-28,"2017",7,28,20.804693877551,38.2632653061224
2017-07-29,"2017",7,29,18.804693877551,37.0732653061225
2017-07-30,"2017",7,30,19.4881632653061,39.9073469387755
2017-07-31,"2017",7,31,20.0181632653061,35.0973469387755
2017-08-01,"2017",8,1,22.4281632653061,35.3773469387755
2017-08-02,"2017",8,2,23.7281632653061,34.4373469387755
2017-08-03,"2017",8,3,21.5981632653061,40.5873469387755
2017-08-04,"2017",8,4,21.7681632653061,38.5073469387755
2017-08-05,"2017",8,5,21.4381632653061,37.5573469387755
2017-08-06,"2017",8,6,21.4714285714286,34.1744897959184
2017-08-07,"2017",8,7,22.5914285714286,34.8644897959184
2017-08-08,"2017",8,8,21.6214285714286,39.5544897959184
2017-08-09,"2017",8,9,22.5514285714286,34.5544897959184
2017-08-10,"2017",8,10,18.7014285714286,27.5244897959184
2017-08-11,"2017",8,11,19.7014285714286,30.1144897959184
2017-08-12,"2017",8,12,15.9314285714286,30.4344897959184
2017-08-13,"2017",8,13,15.9587755102041,30.6348979591837
2017-08-14,"2017",8,14,17.6687755102041,30.8648979591837
2017-08-15,"2017",8,15,19.6387755102041,33.8648979591837
2017-08-16,"2017",8,16,20.6287755102041,35.1848979591837
2017-08-17,"2017",8,17,21.3487755102041,34.6848979591837
2017-08-18,"2017",8,18,19.7187755102041,35.8848979591837
2017-08-19,"2017",8,19,20.5387755102041,32.7348979591837
2017-08-20,"2017",8,20,20.6102040816326,32.150612244898
2017-08-21,"2017",8,21,19.2202040816327,31.070612244898
2017-08-22,"2017",8,22,17.4402040816327,34.540612244898
2017-08-23,"2017",8,23,17.4002040816327,34.820612244898
2017-08-24,"2017",8,24,17.8902040816326,34.290612244898
2017-08-25,"2017",8,25,17.2102040816327,33.780612244898
2017-08-26,"2017",8,26,22.3702040816327,34.030612244898
2017-08-27,"2017",8,27,21.3077551020408,32.7936734693878
2017-08-28,"2017",8,28,21.5877551020408,28.8236734693878
2017-08-29,"2017",8,29,19.1777551020408,21.7136734693878
2017-08-30,"2017",8,30,18.5477551020408,25.0836734693878
2017-08-31,"2017",8,31,18.5777551020408,29.5236734693878
2017-09-01,"2017",9,1,18.6277551020408,29.5436734693878
2017-09-02,"2017",9,2,19.6477551020408,28.3736734693878
2017-09-03,"2017",9,3,17.275306122449,30.9124489795918
2017-09-04,"2017",9,4,18.165306122449,34.7824489795918
2017-09-05,"2017",9,5,20.065306122449,31.5924489795918
2017-09-06,"2017",9,6,17.325306122449,32.1924489795918
2017-09-07,"2017",9,7,20.775306122449,29.5824489795918
2017-09-08,"2017",9,8,19.905306122449,30.6124489795918
2017-09-09,"2017",9,9,18.585306122449,29.9524489795918
2017-09-10,"2017",9,10,18.0689795918367,27.6963265306122
2017-09-11,"2017",9,11,13.5189795918367,33.5963265306123
2017-09-12,"2017",9,12,13.9489795918367,32.6463265306122
2017-09-13,"2017",9,13,15.3489795918367,30.9063265306122
2017-09-14,"2017",9,14,15.3289795918367,35.7163265306122
2017-09-15,"2017",9,15,18.1189795918367,29.3763265306122
2017-09-16,"2017",9,16,15.9989795918367,24.7063265306122
2017-09-17,"2017",9,17,14.2457142857143,27.9069387755102
2017-09-18,"2017",9,18,14.2157142857143,31.6069387755102
2017-09-19,"2017",9,19,14.0157142857143,30.4969387755102
2017-09-20,"2017",9,20,14.3557142857143,28.3969387755102
2017-09-21,"2017",9,21,13.5157142857143,30.0769387755102
2017-09-22,"2017",9,22,14.6057142857143,26.9669387755102
2017-09-23,"2017",9,23,14.6257142857143,27.3069387755102
2017-09-24,"2017",9,24,13.4265306122449,31.5612244897959
2017-09-25,"2017",9,25,13.3965306122449,33.6712244897959
2017-09-26,"2017",9,26,17.4065306122449,29.8412244897959
2017-09-27,"2017",9,27,18.2665306122449,27.4912244897959
2017-09-28,"2017",9,28,17.1365306122449,27.1212244897959
2017-09-29,"2017",9,29,14.4865306122449,27.4112244897959
2017-09-30,"2017",9,30,13.6365306122449,27.8812244897959
2017-10-01,"2017",10,1,17.4526530612245,26.389387755102
2017-10-02,"2017",10,2,18.1426530612245,28.169387755102
2017-10-03,"2017",10,3,15.5026530612245,28.679387755102
2017-10-04,"2017",10,4,16.7426530612245,27.289387755102
2017-10-05,"2017",10,5,16.2926530612245,29.529387755102
2017-10-06,"2017",10,6,13.6126530612245,29.699387755102
2017-10-07,"2017",10,7,13.6626530612245,26.139387755102
2017-10-08,"2017",10,8,15.2232653061224,26.6134693877551
2017-10-09,"2017",10,9,12.2032653061225,26.9834693877551
2017-10-10,"2017",10,10,15.5632653061224,26.2534693877551
2017-10-11,"2017",10,11,14.2932653061224,26.7234693877551
2017-10-12,"2017",10,12,12.0632653061224,27.9534693877551
2017-10-13,"2017",10,13,15.2332653061224,29.0134693877551
2017-10-14,"2017",10,14,11.5032653061225,27.6134693877551
2017-10-15,"2017",10,15,15.6987755102041,25.8187755102041
2017-10-16,"2017",10,16,13.2187755102041,24.9087755102041
2017-10-17,"2017",10,17,14.3187755102041,23.5087755102041
2017-10-18,"2017",10,18,15.0387755102041,20.7187755102041
2017-10-19,"2017",10,19,10.3787755102041,20.3487755102041
2017-10-20,"2017",10,20,13.6287755102041,25.1587755102041
2017-10-21,"2017",10,21,10.6987755102041,27.0587755102041
2017-10-22,"2017",10,22,14.2589795918367,25.6526530612245
2017-10-23,"2017",10,23,12.7089795918367,23.2526530612245
2017-10-24,"2017",10,24,8.24897959183673,25.5126530612245
2017-10-25,"2017",10,25,9.00897959183673,26.3026530612245
2017-10-26,"2017",10,26,7.72897959183673,26.7126530612245
2017-10-27,"2017",10,27,5.66897959183673,29.9826530612245
2017-10-28,"2017",10,28,9.00897959183673,23.4726530612245
2017-10-29,"2017",10,29,12.8730612244898,23.3538775510204
2017-10-30,"2017",10,30,8.3130612244898,22.9538775510204
2017-10-31,"2017",10,31,10.9930612244898,22.2338775510204
2017-11-01,"2017",11,1,12.8330612244898,20.8238775510204
2017-11-02,"2017",11,2,11.2430612244898,21.3338775510204
2017-11-03,"2017",11,3,11.8930612244898,21.0538775510204
2017-11-04,"2017",11,4,11.2330612244898,21.1238775510204
2017-11-05,"2017",11,5,10.9051020408163,20.7110204081633
2017-11-06,"2017",11,6,10.2751020408163,16.9810204081633
2017-11-07,"2017",11,7,6.83510204081633,19.3210204081633
2017-11-08,"2017",11,8,2.75510204081633,20.2410204081633
2017-11-09,"2017",11,9,6.15510204081633,15.7110204081633
2017-11-10,"2017",11,10,4.02510204081633,18.0910204081633
2017-11-11,"2017",11,11,7.76510204081633,20.2210204081633
2017-11-12,"2017",11,12,5.83,23.284693877551
2017-11-13,"2017",11,13,10.18,18.254693877551
2017-11-14,"2017",11,14,3.38,15.904693877551
2017-11-15,"2017",11,15,0.0499999999999999,18.084693877551
2017-11-16,"2017",11,16,-0.11,19.494693877551
2017-11-17,"2017",11,17,2.81,19.184693877551
2017-11-18,"2017",11,18,2.06,19.804693877551
2017-11-19,"2017",11,19,3.57204081632653,18.7171428571429
2017-11-20,"2017",11,20,1.92204081632653,20.4071428571429
2017-11-21,"2017",11,21,2.56204081632653,22.5671428571429
2017-11-22,"2017",11,22,0.772040816326531,19.3071428571429
2017-11-23,"2017",11,23,3.08204081632653,22.3271428571429
2017-11-24,"2017",11,24,5.19204081632653,22.3771428571429
2017-11-25,"2017",11,25,6.35204081632653,14.1971428571429
2017-11-26,"2017",11,26,7.05857142857143,17.685306122449
2017-11-27,"2017",11,27,6.45857142857143,15.505306122449
2017-11-28,"2017",11,28,7.03857142857143,13.815306122449
2017-11-29,"2017",11,29,10.1885714285714,14.405306122449
2017-11-30,"2017",11,30,3.65857142857143,12.045306122449
2017-12-01,"2017",12,1,1.62857142857143,12.835306122449
2017-12-02,"2017",12,2,5.18857142857143,10.075306122449
2017-12-03,"2017",12,3,1.40591836734694,10.8228571428571
2017-12-04,"2017",12,4,-4.06408163265306,11.6728571428571
2017-12-05,"2017",12,5,-3.95408163265306,12.5428571428571
2017-12-06,"2017",12,6,-2.40408163265306,13.1728571428571
2017-12-07,"2017",12,7,-1.38408163265306,13.8028571428571
2017-12-08,"2017",12,8,-0.384081632653061,19.4828571428571
2017-12-09,"2017",12,9,7.82591836734694,17.2828571428571
2017-12-10,"2017",12,10,5.66367346938776,19.0069387755102
2017-12-11,"2017",12,11,3.02367346938775,18.2069387755102
2017-12-12,"2017",12,12,0.743673469387755,12.1269387755102
2017-12-13,"2017",12,13,-1.42632653061225,14.7369387755102
2017-12-14,"2017",12,14,0.183673469387755,17.0469387755102
2017-12-15,"2017",12,15,9.69367346938776,18.5469387755102
2017-12-16,"2017",12,16,4.45367346938776,12.2069387755102
2017-12-17,"2017",12,17,1.2165306122449,11.1540816326531
2017-12-18,"2017",12,18,-2.1634693877551,12.8740816326531
2017-12-19,"2017",12,19,5.6165306122449,13.7740816326531
2017-12-20,"2017",12,20,0.186530612244898,13.3840816326531
2017-12-21,"2017",12,21,3.8965306122449,15.4240816326531
2017-12-22,"2017",12,22,1.0965306122449,19.6740816326531
2017-12-23,"2017",12,23,1.1465306122449,12.4640816326531
2017-12-24,"2017",12,24,5.21938492063492,14.1851785714286
2017-12-25,"2017",12,25,4.35938492063492,14.5251785714286
2017-12-26,"2017",12,26,4.31938492063492,14.4351785714286
2017-12-27,"2017",12,27,4.50938492063492,15.4951785714286
2017-12-28,"2017",12,28,10.8993849206349,19.5251785714286
2017-12-29,"2017",12,29,13.8893849206349,19.9651785714286
2017-12-30,"2017",12,30,6.41938492063492,19.7751785714286
2017-12-31,"2017",12,31,4.31938492063492,16.3951785714286
2018-01-01,"2018",1,1,5.96238095238095,19.1040476190476
2018-01-02,"2018",1,2,6.27238095238095,18.0640476190476
2018-01-03,"2018",1,3,8.96238095238095,20.2740476190476
2018-01-04,"2018",1,4,11.312380952381,21.3940476190476
2018-01-05,"2018",1,5,5.29238095238095,18.9740476190476
2018-01-06,"2018",1,6,0.962380952380953,12.6440476190476
2018-01-07,"2018",1,7,1.69238095238095,10.8340476190476
2018-01-08,"2018",1,8,0.184047619047619,11.3904761904762
2018-01-09,"2018",1,9,-1.31595238095238,10.2604761904762
2018-01-10,"2018",1,10,4.07404761904762,15.7704761904762
2018-01-11,"2018",1,11,6.12404761904762,11.6504761904762
2018-01-12,"2018",1,12,3.97404761904762,14.2604761904762
2018-01-13,"2018",1,13,0.564047619047619,11.6104761904762
2018-01-14,"2018",1,14,4.37404761904762,12.1204761904762
2018-01-15,"2018",1,15,4.63709183673469,12.7761224489796
2018-01-16,"2018",1,16,1.14709183673469,18.8761224489796
2018-01-17,"2018",1,17,7.79709183673469,18.6361224489796
2018-01-18,"2018",1,18,3.78709183673469,16.0761224489796
2018-01-19,"2018",1,19,6.18709183673469,15.7661224489796
2018-01-20,"2018",1,20,4.24709183673469,20.4361224489796
2018-01-21,"2018",1,21,13.1370918367347,20.9661224489796
2018-01-22,"2018",1,22,9.12122448979592,23.1697959183673
2018-01-23,"2018",1,23,5.09122448979592,19.9297959183674
2018-01-24,"2018",1,24,3.06122448979592,18.0597959183673
2018-01-25,"2018",1,25,2.60122448979592,15.5597959183673
2018-01-26,"2018",1,26,7.44122448979592,11.9197959183674
2018-01-27,"2018",1,27,6.38122448979592,12.8297959183673
2018-01-28,"2018",1,28,6.62122448979592,13.4297959183674
2018-01-29,"2018",1,29,3.7730612244898,14.5218367346939
2018-01-30,"2018",1,30,4.1330612244898,13.3718367346939
2018-01-31,"2018",1,31,3.6530612244898,14.2418367346939
2018-02-01,"2018",2,1,5.2930612244898,15.9118367346939
2018-02-02,"2018",2,2,5.8230612244898,10.0718367346939
2018-02-03,"2018",2,3,4.7430612244898,11.8118367346939
2018-02-04,"2018",2,4,2.1930612244898,9.37183673469388
2018-02-05,"2018",2,5,3.5469387755102,10.0065306122449
2018-02-06,"2018",2,6,1.0669387755102,8.6565306122449
2018-02-07,"2018",2,7,1.6369387755102,9.8365306122449
2018-02-08,"2018",2,8,-0.013061224489796,10.0065306122449
2018-02-09,"2018",2,9,0.0669387755102041,10.9765306122449
2018-02-10,"2018",2,10,6.6769387755102,11.0965306122449
2018-02-11,"2018",2,11,1.9569387755102,18.3265306122449
2018-02-12,"2018",2,12,4.31428571428571,15.3128571428571
2018-02-13,"2018",2,13,-0.00571428571428564,15.6328571428571
2018-02-14,"2018",2,14,7.70428571428571,17.0128571428571
2018-02-15,"2018",2,15,8.44428571428571,20.6328571428571
2018-02-16,"2018",2,16,6.69428571428571,19.0128571428571
2018-02-17,"2018",2,17,5.76428571428571,20.2328571428571
2018-02-18,"2018",2,18,7.66428571428571,14.3528571428571
2018-02-19,"2018",2,19,8.16775510204082,17.5318367346939
2018-02-20,"2018",2,20,5.24775510204082,18.5618367346939
2018-02-21,"2018",2,21,7.59775510204082,14.7118367346939
2018-02-22,"2018",2,22,4.02775510204082,13.4518367346939
2018-02-23,"2018",2,23,0.0277551020408163,11.8918367346939
2018-02-24,"2018",2,24,-1.57224489795918,13.5418367346939
2018-02-25,"2018",2,25,0.487755102040816,17.4418367346939
2018-02-26,"2018",2,26,0.737142857142857,19.2422448979592
2018-02-27,"2018",2,27,8.01714285714286,9.37224489795918
2018-02-28,"2018",2,28,8.31714285714286,17.7722448979592
2018-03-01,"2018",3,1,10.7171428571429,18.2322448979592
2018-03-02,"2018",3,2,7.22714285714286,12.8922448979592
2018-03-03,"2018",3,3,8.56714285714286,18.7622448979592
2018-03-04,"2018",3,4,6.07714285714286,16.3822448979592
2018-03-05,"2018",3,5,8.40714285714286,13.8051020408163
2018-03-06,"2018",3,6,9.06714285714286,16.9751020408163
2018-03-07,"2018",3,7,7.60714285714286,16.2351020408163
2018-03-08,"2018",3,8,9.03714285714286,20.6951020408163
2018-03-09,"2018",3,9,8.65714285714286,23.3651020408163
2018-03-10,"2018",3,10,11.0371428571429,23.2151020408163
2018-03-11,"2018",3,11,8.28714285714286,17.3951020408163
2018-03-12,"2018",3,12,7.78612244897959,17.5879591836735
2018-03-13,"2018",3,13,6.40612244897959,21.4079591836735
2018-03-14,"2018",3,14,7.51612244897959,21.8879591836735
2018-03-15,"2018",3,15,11.7361224489796,17.7479591836735
2018-03-16,"2018",3,16,6.48612244897959,16.4579591836735
2018-03-17,"2018",3,17,5.17612244897959,16.7179591836735
2018-03-18,"2018",3,18,6.70612244897959,14.8079591836735
2018-03-19,"2018",3,19,3.6330612244898,17.3563265306123
2018-03-20,"2018",3,20,7.1830612244898,11.0663265306122
2018-03-21,"2018",3,21,4.7530612244898,14.4463265306122
2018-03-22,"2018",3,22,1.1530612244898,15.0863265306123
2018-03-23,"2018",3,23,10.8430612244898,19.0363265306122
2018-03-24,"2018",3,24,9.3030612244898,14.2463265306123
2018-03-25,"2018",3,25,9.0730612244898,14.3063265306122
2018-03-26,"2018",3,26,7.40183673469388,17.6675510204082
2018-03-27,"2018",3,27,4.88183673469388,24.8275510204082
2018-03-28,"2018",3,28,8.05183673469388,26.7675510204082
2018-03-29,"2018",3,29,10.9918367346939,23.1675510204082
2018-03-30,"2018",3,30,5.12183673469388,16.9375510204082
2018-03-31,"2018",3,31,4.73183673469388,17.1575510204082
2018-04-01,"2018",4,1,3.26183673469388,20.3475510204082
2018-04-02,"2018",4,2,6.81408163265306,21.3359183673469
2018-04-03,"2018",4,3,7.37408163265306,23.2659183673469
2018-04-04,"2018",4,4,8.48408163265306,20.5959183673469
2018-04-05,"2018",4,5,7.28408163265306,23.0259183673469
2018-04-06,"2018",4,6,9.04408163265306,20.1259183673469
2018-04-07,"2018",4,7,9.00408163265306,18.6259183673469
2018-04-08,"2018",4,8,6.69408163265306,17.5159183673469
2018-04-09,"2018",4,9,5.73428571428571,16.8002040816326
2018-04-10,"2018",4,10,3.93428571428572,15.5102040816327
2018-04-11,"2018",4,11,4.73428571428571,14.8602040816327
2018-04-12,"2018",4,12,9.99428571428571,17.1302040816327
2018-04-13,"2018",4,13,5.36428571428571,18.5302040816327
2018-04-14,"2018",4,14,7.03428571428571,20.7902040816326
2018-04-15,"2018",4,15,6.78428571428571,23.3702040816327
2018-04-16,"2018",4,16,10.9230272108843,20.6199659863946
2018-04-17,"2018",4,17,8.70302721088435,24.3599659863946
2018-04-18,"2018",4,18,8.31302721088435,24.1999659863946
2018-04-19,"2018",4,19,7.78302721088435,22.6499659863946
2018-04-20,"2018",4,20,13.1830272108843,21.3399659863946
2018-04-21,"2018",4,21,9.73302721088435,22.5699659863946
2018-04-22,"2018",4,22,11.1130272108844,24.5199659863946
2018-04-23,"2018",4,23,13.310612244898,27.0118367346939
2018-04-24,"2018",4,24,15.830612244898,27.6018367346939
2018-04-25,"2018",4,25,15.000612244898,21.8118367346939
2018-04-26,"2018",4,26,13.140612244898,22.1818367346939
2018-04-27,"2018",4,27,11.220612244898,28.2018367346939
2018-04-28,"2018",4,28,11.430612244898,24.9218367346939
2018-04-29,"2018",4,29,8.87061224489796,19.0618367346939
2018-04-30,"2018",4,30,6.79612244897959,18.5438775510204
2018-05-01,"2018",5,1,6.46612244897959,18.8538775510204
2018-05-02,"2018",5,2,4.33612244897959,21.8138775510204
2018-05-03,"2018",5,3,12.0261224489796,23.7038775510204
2018-05-04,"2018",5,4,12.2761224489796,23.2638775510204
2018-05-05,"2018",5,5,12.5161224489796,24.9038775510204
2018-05-06,"2018",5,6,12.6861224489796,24.3038775510204
2018-05-07,"2018",5,7,10.0079591836735,25.5036734693878
2018-05-08,"2018",5,8,11.5379591836735,27.0336734693878
2018-05-09,"2018",5,9,12.2979591836735,26.4236734693878
2018-05-10,"2018",5,10,14.9679591836735,23.5336734693878
2018-05-11,"2018",5,11,13.4379591836735,25.0236734693878
2018-05-12,"2018",5,12,13.3579591836735,27.4236734693878
2018-05-13,"2018",5,13,12.5479591836735,22.4236734693878
2018-05-14,"2018",5,14,6.47734693877551,23.4612244897959
2018-05-15,"2018",5,15,10.2873469387755,23.7512244897959
2018-05-16,"2018",5,16,9.43734693877551,24.0012244897959
2018-05-17,"2018",5,17,8.54734693877551,23.1512244897959
2018-05-18,"2018",5,18,10.2673469387755,24.7712244897959
2018-05-19,"2018",5,19,10.9973469387755,25.3112244897959
2018-05-20,"2018",5,20,10.6973469387755,24.6812244897959
2018-05-21,"2018",5,21,10.3985714285714,26.2361224489796
2018-05-22,"2018",5,22,11.4085714285714,28.6461224489796
2018-05-23,"2018",5,23,11.9985714285714,28.0161224489796
2018-05-24,"2018",5,24,13.9285714285714,27.5761224489796
2018-05-25,"2018",5,25,16.6085714285714,27.8561224489796
2018-05-26,"2018",5,26,13.3485714285714,26.6361224489796
2018-05-27,"2018",5,27,14.0185714285714,24.7361224489796
2018-05-28,"2018",5,28,12.0463265306122,27.9185714285714
2018-05-29,"2018",5,29,13.8763265306122,26.2585714285714
2018-05-30,"2018",5,30,15.1263265306122,24.8785714285714
2018-05-31,"2018",5,31,13.8863265306122,28.5885714285714
2018-06-01,"2018",6,1,12.8863265306122,26.9285714285714
2018-06-02,"2018",6,2,13.0563265306122,21.2685714285714
2018-06-03,"2018",6,3,13.9363265306123,26.9585714285714
2018-06-04,"2018",6,4,14.8104081632653,28.6634693877551
2018-06-05,"2018",6,5,17.3604081632653,24.1734693877551
2018-06-06,"2018",6,6,13.0104081632653,22.1134693877551
2018-06-07,"2018",6,7,11.1104081632653,27.7134693877551
2018-06-08,"2018",6,8,15.1304081632653,29.1734693877551
2018-06-09,"2018",6,9,14.2604081632653,27.7534693877551
2018-06-10,"2018",6,10,16.8504081632653,26.9234693877551
2018-06-11,"2018",6,11,17.8461224489796,28.4740816326531
2018-06-12,"2018",6,12,15.9761224489796,28.5440816326531
2018-06-13,"2018",6,13,16.4061224489796,29.7040816326531
2018-06-14,"2018",6,14,13.8961224489796,30.4440816326531
2018-06-15,"2018",6,15,14.7361224489796,31.9540816326531
2018-06-16,"2018",6,16,15.5961224489796,31.0640816326531
2018-06-17,"2018",6,17,16.6161224489796,31.8540816326531
2018-06-18,"2018",6,18,16.1344897959184,31.4175510204082
2018-06-19,"2018",6,19,15.4744897959184,29.2075510204082
2018-06-20,"2018",6,20,14.8544897959184,30.8375510204082
2018-06-21,"2018",6,21,15.7444897959184,32.0575510204082
2018-06-22,"2018",6,22,15.8844897959184,33.5875510204082
2018-06-23,"2018",6,23,15.6544897959184,31.9875510204082
2018-06-24,"2018",6,24,16.5044897959184,32.7775510204082
2018-06-25,"2018",6,25,18.0632653061224,33.4338775510204
2018-06-26,"2018",6,26,18.2632653061224,32.2138775510204
2018-06-27,"2018",6,27,17.8232653061225,33.4038775510204
2018-06-28,"2018",6,28,17.5532653061225,30.2838775510204
2018-06-29,"2018",6,29,20.4332653061225,30.8638775510204
2018-06-30,"2018",6,30,18.0332653061224,31.6338775510204
2018-07-01,"2018",7,1,19.6332653061224,34.1138775510204
2018-07-02,"2018",7,2,18.6816326530612,34.7483673469388
2018-07-03,"2018",7,3,18.1916326530612,34.4583673469388
2018-07-04,"2018",7,4,17.8716326530612,35.0983673469388
2018-07-05,"2018",7,5,20.9816326530612,34.7183673469388
2018-07-06,"2018",7,6,17.5716326530612,31.9883673469388
2018-07-07,"2018",7,7,16.6716326530612,31.0583673469388
2018-07-08,"2018",7,8,17.9116326530612,34.0083673469388
2018-07-09,"2018",7,9,17.5928571428571,35.3114285714286
2018-07-10,"2018",7,10,17.2128571428571,36.6814285714286
2018-07-11,"2018",7,11,19.6228571428571,35.7114285714286
2018-07-12,"2018",7,12,18.5328571428571,35.8314285714286
2018-07-13,"2018",7,13,21.9528571428571,32.5814285714286
2018-07-14,"2018",7,14,20.8828571428571,36.1214285714286
2018-07-15,"2018",7,15,19.4228571428571,37.1114285714286
2018-07-16,"2018",7,16,20.6771428571429,34.3885714285714
2018-07-17,"2018",7,17,16.6371428571429,33.3285714285714
2018-07-18,"2018",7,18,17.5471428571429,34.0985714285714
2018-07-19,"2018",7,19,18.3971428571429,35.0885714285714
2018-07-20,"2018",7,20,20.3271428571429,35.5485714285714
2018-07-21,"2018",7,21,17.3171428571429,34.2585714285714
